"R_KD","B_KD","R_SIG_STR.","B_SIG_STR.","R_TOTAL_STR.","B_TOTAL_STR.","R_SUB_ATT","B_SUB_ATT","R_CTRL","B_CTRL","R_HEAD","B_HEAD","R_BODY","B_BODY","R_DISTANCE","B_DISTANCE","win_by","Fight_type","Winner","R_height_cm","R_reach_in_cm","R_stance","R_age","B_height_cm","B_reach_in_cm","B_stance","B_age","R_fighter","B_fighter"
0,0,0.490566037735849,0.583333333333333,0.542372881355932,0.625,0,1,1.2,1.75,0.166666666666667,0.545454545454545,0.95,1,0.193548387096774,0.53125,"Submission","Light Heavyweight Bout","Alonzo Menifield",187.96,187.96,"Orthodox",28,182.88,193.04,"Orthodox",36,"Jimmy Crute","Alonzo Menifield"
1,0,0.430851063829787,0.465346534653465,0.430851063829787,0.465346534653465,0,0,0.166666666666667,0.383333333333333,0.43010752688172,0.308823529411765,0.5,0.695652173913043,0.398809523809524,0.465346534653465,"KO/TKO","Middleweight Bout","Sean Strickland",185.42,193.04,"Orthodox",33,187.96,198.12,"Orthodox",33,"Sean Strickland","Abus Magomedov"
0,0,0.583333333333333,0.393939393939394,0.576923076923077,0.603448275862069,0,2,0.166666666666667,2.95,0.473684210526316,0.166666666666667,1,0.666666666666667,0.444444444444444,0.379310344827586,"Submission","Lightweight Bout","Benoit Saint Denis",172.72,180.34,"Orthodox",28,180.34,185.42,"Southpaw",28,"Ismael Bonfim","Benoit Saint Denis"
0,0,0.352941176470588,0.439024390243902,0.371428571428571,0.442424242424242,0,0,2.16666666666667,0.45,0.301075268817204,0.406896551724138,1,0.625,0.353535353535354,0.427672955974843,"Decision - Unanimous","Welterweight Bout","Michael Morales",180.34,193.04,"Orthodox",38,182.88,200.66,"Orthodox",24,"Max Griffin","Michael Morales"
0,0,0.464285714285714,0.526315789473684,0.648148148148148,0.65625,0,1,0.133333333333333,12.4,0.315789473684211,0.583333333333333,0.75,0.125,0.464285714285714,0.257142857142857,"Decision - Unanimous","Lightweight Bout","Grant Dawson",177.8,187.96,"Orthodox",33,177.8,182.88,"Switch",30,"Damir Ismagulov","Grant Dawson"
0,0,0.733333333333333,0.5,0.75,0.777777777777778,0,2,2.13333333333333,0,0.75,0,1,0.75,0.5,0.428571428571429,"KO/TKO","Featherweight Bout","Joanderson Brito",172.72,182.88,"Orthodox",29,185.42,185.42,"Southpaw",35,"Joanderson Brito","Westin Wilson"
0,0,0.6,0.666666666666667,0.6,0.666666666666667,0,0,0,0.0166666666666667,0,0.625,0,0,0.6,0.6,"KO/TKO","Middleweight Bout","Nursulton Ruziboev",177.8,182.88,"Orthodox",31,195.58,193.04,"Orthodox",30,"Brunno Ferreira","Nursulton Ruziboev"
0,1,0.375,0.647058823529412,0.375,0.647058823529412,0,1,0,0.333333333333333,0.375,0.5,0,1,0.375,0.647058823529412,"Submission","Welterweight Bout","Rinat Fakhretdinov",175.26,195.58,"Orthodox",31,182.88,187.96,"Orthodox",32,"Kevin Lee","Rinat Fakhretdinov"
0,1,0.521472392638037,0.492424242424242,0.559322033898305,0.563636363636364,0,0,2.38333333333333,2.8,0.429824561403509,0.415841584158416,0.7,0.833333333333333,0.442622950819672,0.473214285714286,"KO/TKO","Lightweight Bout","Elves Brener",180.34,182.88,"Orthodox",32,177.8,182.88,"Orthodox",26,"Guram Kutateladze","Elves Brener"
0,0,0.551948051948052,0.407407407407407,0.577777777777778,0.407407407407407,0,0,2.88333333333333,0,0.429752066115702,0.372549019607843,1,1,0.54014598540146,0.407407407407407,"Decision - Unanimous","Heavyweight Bout","Alexandr Romanov",187.96,190.5,"Southpaw",33,180.34,185.42,"Southpaw",37,"Alexandr Romanov","Blagoy Ivanov"
0,0,0.446153846153846,0.53125,0.685534591194969,0.593023255813954,0,0,4.51666666666667,4.63333333333333,0.403508771929825,0.395348837209302,0.714285714285714,0.5,0.369565217391304,0.551724137931034,"Decision - Split","Welterweight Bout","Neil Magny",190.5,203.2,"Orthodox",36,190.5,203.2,"Orthodox",33,"Neil Magny","Phil Rowe"
2,0,0.568421052631579,0.351851851851852,0.581818181818182,0.351851851851852,1,0,1.95,0.05,0.413793103448276,0.32,0.705882352941177,0.75,0.568421052631579,0.351851851851852,"KO/TKO","Lightweight Bout","Mateusz Rebecki",170.18,167.64,"Southpaw",31,180.34,175.26,"Orthodox",33,"Mateusz Rebecki","Loik Radzhabov"
0,1,0.285245901639344,0.441860465116279,0.288025889967638,0.468493150684932,0,0,0,3.58333333333333,0.185344827586207,0.410596026490066,0.490566037735849,0.5625,0.285245901639344,0.394463667820069,"Decision - Unanimous","Featherweight Bout","Ilia Topuria",167.64,177.8,"Orthodox",39,170.18,175.26,"Orthodox",27,"Josh Emmett","Ilia Topuria"
1,0,0.509615384615385,0.534246575342466,0.5,0.622222222222222,0,2,2.88333333333333,1.51666666666667,0.494736842105263,0.478260869565217,0.5,0.642857142857143,0.488372093023256,0.514285714285714,"KO/TKO","Featherweight Bout","David Onama",180.34,187.96,"Orthodox",29,175.26,177.8,"Orthodox",27,"David Onama","Gabriel Santos"
0,0,0.477611940298507,0.523809523809524,0.5,0.627450980392157,0,0,2.78333333333333,3.08333333333333,0.247058823529412,0.316666666666667,0.739130434782609,0.714285714285714,0.43801652892562,0.477777777777778,"Decision - Unanimous","Welterweight Bout","Randy Brown",190.5,198.12,"Orthodox",33,182.88,182.88,"Orthodox",27,"Randy Brown","Wellington Turman"
0,0,0.358885017421603,0.512820512820513,0.357388316151203,0.53469387755102,0,0,1.16666666666667,0.0166666666666667,0.223880597014925,0.435754189944134,0.583333333333333,0.707317073170732,0.359430604982206,0.488479262672811,"Decision - Split","Flyweight Bout","Joshua Van",162.56,167.64,"Switch",35,165.1,165.1,"Orthodox",22,"Zhalgas Zhumagulov","Joshua Van"
0,0,0.3,0.772727272727273,0.720930232558139,0.802083333333333,1,0,1.88333333333333,11.1333333333333,0.333333333333333,0.764705882352941,0,0.666666666666667,0.3,0.5,"Decision - Unanimous","Middleweight Bout","Sedriques Dumas",182.88,182.88,"Orthodox",29,187.96,200.66,"Orthodox",28,"Cody Brundage","Sedriques Dumas"
0,0,0.408,0.606837606837607,0.464285714285714,0.714285714285714,0,1,1.38333333333333,5.48333333333333,0.274725274725275,0.542553191489362,0.741935483870968,0.785714285714286,0.371428571428571,0.525641025641026,"Decision - Unanimous","Lightweight Bout","Chepe Mariscal",175.26,177.8,"Switch",29,170.18,175.26,"Orthodox",31,"Trevor Peek","Chepe Mariscal"
0,0,0.367741935483871,0.495798319327731,0.410810810810811,0.551948051948052,0,0,4.28333333333333,0.25,0.26530612244898,0.388059701492537,0.473684210526316,0.666666666666667,0.349315068493151,0.481818181818182,"Decision - Split","Featherweight Bout","Jack Jenkins",177.8,187.96,"Orthodox",34,170.18,172.72,"Switch",30,"Jamall Emmers","Jack Jenkins"
1,0,0.764705882352941,0.5,0.764705882352941,0.5,0,0,0.0166666666666667,0,0.428571428571429,0.3,1,1,0.75,0.5,"KO/TKO","Lightweight Bout","Manuel Torres",177.8,185.42,"Switch",29,175.26,177.8,"Orthodox",31,"Manuel Torres","Nikolas Motta"
1,0,0.594594594594595,0.448275862068966,0.673913043478261,0.448275862068966,1,0,0.666666666666667,0,0.5,0.407407407407407,0.75,0,0.548387096774194,0.448275862068966,"Submission","Bantamweight Bout","Kyung Ho Kang",175.26,185.42,"Orthodox",36,172.72,177.8,"Orthodox",27,"Kyung Ho Kang","Cristian Quinonez"
0,0,0.614285714285714,0.647727272727273,0.658227848101266,0.693069306930693,0,0,6.6,0.916666666666667,0.488095238095238,0.586206896551724,0.837209302325581,0.75,0.472527472527473,0.602564102564103,"Decision - Unanimous","Welterweight Bout","Nicolas Dalby",180.34,187.96,"Orthodox",39,180.34,177.8,"Orthodox",39,"Nicolas Dalby","Muslim Salikhov"
0,0,0.508305647840532,0.586374695863747,0.509933774834437,0.600467289719626,0,0,0.466666666666667,3.11666666666667,0.455252918287938,0.510324483775811,0.714285714285714,0.906976744186046,0.505119453924915,0.550847457627119,"Decision - Unanimous","Middleweight Bout","Jared Cannonier",182.88,187.96,"Southpaw",30,180.34,195.58,"Switch",40,"Marvin Vettori","Jared Cannonier"
0,0,0.771428571428571,0.5,0.907216494845361,0.6,1,0,6.45,0,0.78125,0,0.5,1,0.5,0.333333333333333,"Submission","Featherweight Bout","Pat Sabatini",172.72,177.8,"Orthodox",33,180.34,180.34,"Orthodox",33,"Pat Sabatini","Lucas Almeida"
0,0,0.57051282051282,0.483606557377049,0.620111731843575,0.536764705882353,0,0,3.35,1.15,0.411111111111111,0.319444444444444,0.681818181818182,0.5,0.553956834532374,0.479338842975207,"Decision - Unanimous","Middleweight Bout","Armen Petrosyan",190.5,180.34,"Orthodox",33,187.96,200.66,"Switch",28,"Armen Petrosyan","Christian Leroy Duncan"
0,0,0.695652173913043,0.560975609756098,0.765714285714286,0.802083333333333,0,0,9.01666666666667,0,0.673684210526316,0.407407407407407,0.764705882352941,0.818181818181818,0.5,0.44,"KO/TKO","Lightweight Bout","Arman Tsarukyan",170.18,182.88,"Orthodox",27,172.72,175.26,"Southpaw",35,"Arman Tsarukyan","Joaquim Silva"
0,1,0.378378378378378,0.714285714285714,0.378378378378378,0.706521739130435,0,0,0.233333333333333,0.833333333333333,0.222222222222222,0.637931034482759,0.714285714285714,0.8,0.378378378378378,0.710526315789474,"KO/TKO","Flyweight Bout","Alessandro Costa",170.18,172.72,"Orthodox",33,162.56,170.18,"Orthodox",28,"Jimmy Flick","Alessandro Costa"
0,0,0.572649572649573,0.5,0.585365853658537,0.516666666666667,0,0,2.28333333333333,1.33333333333333,0.4375,0.4375,0.833333333333333,0.833333333333333,0.552380952380952,0.490196078431373,"Decision - Unanimous","Light Heavyweight Bout","Modestas Bukauskas",187.96,193.04,"Orthodox",36,190.5,198.12,"Switch",30,"Zac Pauga","Modestas Bukauskas"
0,0,0.437768240343348,0.447058823529412,0.451882845188285,0.465909090909091,0,0,0.666666666666667,0.483333333333333,0.408450704225352,0.305785123966942,0.705882352941177,0.763157894736842,0.373205741626794,0.43312101910828,"Decision - Unanimous","Flyweight Bout","Carlos Hernandez",172.72,170.18,"Orthodox",30,167.64,175.26,"Orthodox",31,"Carlos Hernandez","Denys Bondar"
1,0,0.463414634146341,0.321428571428571,0.463414634146341,0.457142857142857,1,0,1.43333333333333,0.116666666666667,0.310344827586207,0.117647058823529,1,0.666666666666667,0.463414634146341,0.321428571428571,"Submission","Welterweight Bout","Mike Malott",185.42,185.42,"Orthodox",32,185.42,195.58,"Southpaw",35,"Mike Malott","Adam Fugitt"
1,0,0.494791666666667,0.49112426035503,0.515,0.502890173410405,0,0,0.666666666666667,3.3,0.418918918918919,0.344262295081967,0.744186046511628,0.866666666666667,0.435064935064935,0.356521739130435,"Decision - Unanimous","Middleweight Bout","Marc-Andre Barriault",185.42,187.96,"Orthodox",34,185.42,190.5,"Southpaw",36,"Marc-Andre Barriault","Eryk Anders"
1,0,0.625,1,0.625,1,0,0,0.05,0,0.625,0,0,1,0.6,1,"KO/TKO","Bantamweight Bout","Aiemann Zahabi",172.72,172.72,"Orthodox",36,170.18,175.26,"Orthodox",30,"Aiemann Zahabi","Aoriqileng"
1,0,0.722222222222222,0.428571428571429,0.787234042553192,0.542372881355932,0,0,0.516666666666667,2.73333333333333,0.71875,0.333333333333333,1,1,0.538461538461538,0.428571428571429,"KO/TKO","Lightweight Bout","Charles Oliveira",177.8,187.96,"Orthodox",34,177.8,182.88,"Southpaw",34,"Charles Oliveira","Beneil Dariush"
1,0,0.478260869565217,0.379487179487179,0.478260869565217,0.379487179487179,0,0,0.683333333333333,0.433333333333333,0.426573426573427,0.335403726708075,0.612903225806452,0.541666666666667,0.461538461538462,0.327380952380952,"Decision - Unanimous","Featherweight Bout","Dan Ige",170.18,180.34,"Orthodox",32,175.26,182.88,"Orthodox",35,"Dan Ige","Nate Landwehr"
0,0,0.468253968253968,0.375,0.553333333333333,0.528301886792453,0,0,2.35,2.75,0.315789473684211,0.270833333333333,0.645161290322581,0.5,0.459677419354839,0.378151260504202,"Decision - Unanimous","Featherweight Bout","Kyle Nelson",180.34,180.34,"Switch",32,172.72,172.72,"Switch",33,"Kyle Nelson","Blake Bilder"
0,0,0.464912280701754,0.385714285714286,0.478632478632479,0.394366197183099,0,1,1.95,1.48333333333333,0.337662337662338,0.277227722772277,0.526315789473684,0.615384615384615,0.450980392156863,0.351145038167939,"Decision - Unanimous","Flyweight Bout","Steve Erceg",165.1,172.72,"Orthodox",31,172.72,172.72,"Orthodox",28,"David Dvorak","Steve Erceg"
0,0,0.606060606060606,0.482142857142857,0.671875,0.581081081081081,0,1,4.43333333333333,3.95,0.463768115942029,0.357142857142857,0.928571428571429,0.75,0.592105263157895,0.44,"Decision - Unanimous","Featherweight Bout","Alex Caceres",177.8,185.42,"Southpaw",35,170.18,175.26,"Orthodox",38,"Alex Caceres","Daniel Pineda"
0,1,0.428571428571429,0.28735632183908,0.448275862068966,0.307692307692308,0,0,0,0.0333333333333333,0.277777777777778,0.241379310344828,0.9,0.285714285714286,0.428571428571429,0.268292682926829,"KO/TKO","Heavyweight Bout","Don'Tale Mayes",190.5,195.58,"Orthodox",45,198.12,205.74,"Orthodox",32,"Andrei Arlovski","Don'Tale Mayes"
0,0,0.537037037037037,0.371681415929204,0.631578947368421,0.378787878787879,0,0,6.26666666666667,0.25,0.351351351351351,0.213333333333333,0.857142857142857,0.590909090909091,0.479166666666667,0.310344827586207,"Decision - Split","Welterweight Bout","Elizeu Zaleski dos Santos",180.34,182.88,"Orthodox",34,180.34,185.42,"Orthodox",37,"Abubakar Nurmagomedov","Elizeu Zaleski dos Santos"
1,0,0.6,0.142857142857143,0.6,0.142857142857143,0,0,0,0,0.6,0.2,0,0,0.5,0.142857142857143,"KO/TKO","Lightweight Bout","Jim Miller",172.72,180.34,"Southpaw",40,177.8,185.42,"Orthodox",31,"Jim Miller","Jesse Butler"
0,0,0.491228070175439,0.487179487179487,0.645569620253165,0.71830985915493,0,0,11.2166666666667,1.06666666666667,0.458333333333333,0.357142857142857,0.666666666666667,0.75,0.285714285714286,0.483870967741935,"Decision - Unanimous","Flyweight Bout","Tim Elliott",170.18,167.64,"Southpaw",37,172.72,177.8,"Switch",33,"Tim Elliott","Victor Altamirano"
0,0,0.34982332155477,0.296551724137931,0.411764705882353,0.369942196531792,0,1,0.966666666666667,6.16666666666667,0.254464285714286,0.248,0.666666666666667,0.461538461538462,0.337078651685393,0.288888888888889,"Decision - Split","Flyweight Bout","Amir Albazi",162.56,175.26,"Orthodox",31,165.1,172.72,"Orthodox",30,"Kai Kara-France","Amir Albazi"
0,0,0.549450549450549,0.461538461538462,0.676767676767677,0.633663366336634,0,1,10.7833333333333,1.31666666666667,0.483870967741935,0.307692307692308,0.789473684210526,0.8,0.263157894736842,0.5,"Decision - Unanimous","Bantamweight Bout","Daniel Santos",170.18,170.18,"Orthodox",29,175.26,180.34,"Orthodox",31,"Daniel Santos","Johnny Munoz"
1,0,0.454545454545455,0.388535031847134,0.578512396694215,0.455882352941176,0,0,4.26666666666667,1.91666666666667,0.410958904109589,0.333333333333333,0.5,0.6875,0.44578313253012,0.356060606060606,"Decision - Unanimous","Bantamweight Bout","John Castaneda",167.64,180.34,"Switch",32,170.18,172.72,"Southpaw",27,"John Castaneda","Muin Gafurov"
0,0,0.488888888888889,0.4375,0.537974683544304,0.462686567164179,0,1,2.23333333333333,0.433333333333333,0.407766990291262,0.380952380952381,0.647058823529412,0.473684210526316,0.395833333333333,0.409836065573771,"KO/TKO","Bantamweight Bout","Da'Mon Blackshear",177.8,182.88,"Switch",29,170.18,180.34,"Orthodox",31,"Da'Mon Blackshear","Luan Lacerda"
0,1,0.549295774647887,0.4,0.547945205479452,0.416666666666667,0,0,2.46666666666667,0.0166666666666667,0.348837209302326,0.303571428571429,0.777777777777778,0.625,0.482142857142857,0.333333333333333,"KO/TKO","Lightweight Bout","Muhammad Naimov",182.88,187.96,"Orthodox",29,175.26,177.8,"Orthodox",29,"Jamie Mullarkey","Muhammad Naimov"
0,0,0.424528301886792,0.5125,0.442477876106195,0.710344827586207,0,0,8.4,0.6,0.297297297297297,0.377358490566038,0.80952380952381,0.545454545454545,0.391304347826087,0.446153846153846,"Decision - Unanimous","Light Heavyweight Bout","Philipe Lins",187.96,198.12,"Orthodox",38,190.5,198.12,"Orthodox",39,"Philipe Lins","Maxim Grishin"
0,1,0.431372549019608,0.292134831460674,0.431372549019608,0.3,0,0,0.116666666666667,0.383333333333333,0.333333333333333,0.181818181818182,0.875,0.5,0.42,0.292134831460674,"KO/TKO","Welterweight Bout","Joaquin Buckley",182.88,187.96,"Orthodox",30,177.8,193.04,"Southpaw",29,"Andre Fialho","Joaquin Buckley"
0,3,0.293577981651376,0.574324324324324,0.3,0.574324324324324,0,0,0,0.15,0.26,0.404040404040404,0.333333333333333,0.894736842105263,0.292929292929293,0.584745762711864,"KO/TKO","Lightweight Bout","Viacheslav Borshchev",182.88,180.34,"Orthodox",24,180.34,175.26,"Orthodox",32,"Maheshate","Viacheslav Borshchev"
0,1,0.5,0.621951219512195,0.583333333333333,0.719424460431655,0,1,0.0833333333333333,3.1,0.391304347826087,0.553571428571429,0.6,0.75,0.482758620689655,0.490909090909091,"KO/TKO","Welterweight Bout","Gilbert Urbina",180.34,180.34,"Switch",29,190.5,190.5,"Orthodox",28,"Orion Cosce","Gilbert Urbina"
0,0,0.588235294117647,0.715909090909091,0.6,0.733333333333333,1,4,0.683333333333333,7.18333333333333,0.5,0.69620253164557,1,1,0.485714285714286,0.454545454545455,"KO/TKO","Middleweight Bout","Anthony Hernandez",187.96,190.5,"Orthodox",26,182.88,190.5,"Orthodox",30,"Edmen Shahbazyan","Anthony Hernandez"
1,0,0.422535211267606,0.551724137931034,0.422535211267606,0.551724137931034,0,0,0.0166666666666667,0,0.369565217391304,0.382352941176471,0.476190476190476,0.85,0.414285714285714,0.551724137931034,"KO/TKO","Lightweight Bout","Diego Ferreira",175.26,187.96,"Orthodox",39,177.8,185.42,"Southpaw",37,"Diego Ferreira","Michael Johnson"
0,0,0.608163265306122,0.566666666666667,0.638235294117647,0.591836734693878,1,0,3.9,4.78333333333333,0.541871921182266,0.556818181818182,0.911764705882353,1,0.60625,0.515151515151515,"Decision - Unanimous","Lightweight Bout","Chase Hooper",185.42,187.96,"Southpaw",24,177.8,182.88,"Orthodox",26,"Chase Hooper","Nick Fiore"
0,0,0.636363636363636,0.447368421052632,0.723809523809524,0.475,0,0,3.83333333333333,0,0.476190476190476,0.418032786885246,0.818181818181818,0.476190476190476,0.638888888888889,0.420689655172414,"Decision - Split","Heavyweight Bout","Rodrigo Nascimento",177.8,185.42,"Orthodox",41,187.96,203.2,"Orthodox",31,"Ilir Latifi","Rodrigo Nascimento"
0,1,0.638297872340426,0.589285714285714,0.736842105263158,0.69620253164557,0,0,2.35,11.25,0.567567567567568,0.51219512195122,0.9,0.8,0.3125,0.48,"Decision - Unanimous","Welterweight Bout","Themba Gorimbo",177.8,185.42,"Southpaw",33,185.42,195.58,"Orthodox",33,"Takashi Sato","Themba Gorimbo"
1,0,0.733333333333333,0.258064516129032,0.846153846153846,0.354166666666667,0,0,0.0333333333333333,1.95,0.5,0.0952380952380952,0.75,0.4,0.714285714285714,0.206896551724138,"KO/TKO","Welterweight Bout","Matt Brown",182.88,190.5,"Orthodox",43,180.34,190.5,"Orthodox",39,"Matt Brown","Court McGee"
1,0,0.619047619047619,0.555555555555556,0.619047619047619,0.555555555555556,0,0,0.133333333333333,0,0.611111111111111,0.25,1,0,0.454545454545455,0.555555555555556,"KO/TKO","Light Heavyweight Bout","Carlos Ulberg",193.04,195.58,"Orthodox",33,190.5,190.5,"Southpaw",27,"Carlos Ulberg","Ihor Potieria"
0,0,0,0.571428571428571,0.5,0.736842105263158,0,1,0,3.15,0,0.6,0,0.5,0,0,"Submission","Heavyweight Bout","Jailton Almeida",187.96,198.12,"Orthodox",36,190.5,200.66,"Orthodox",32,"Jairzinho Rozenstruik","Jailton Almeida"
0,0,0.459770114942529,0.358695652173913,0.489130434782609,0.411764705882353,0,1,0.766666666666667,0,0.307692307692308,0.337209302325581,0.620689655172414,0.666666666666667,0.405405405405405,0.36046511627907,"Submission","Welterweight Bout","Alex Morono",187.96,190.5,"Orthodox",40,180.34,182.88,"Orthodox",33,"Tim Means","Alex Morono"
0,1,0.28,0.5,0.28,0.5,0,0,0,0.166666666666667,0.117647058823529,0.452380952380952,0.4,1,0.28,0.428571428571429,"KO/TKO","Welterweight Bout","Ian Garry",185.42,187.96,"Southpaw",37,190.5,187.96,"Orthodox",26,"Daniel Rodriguez","Ian Garry"
0,0,0.41304347826087,0.479166666666667,0.431578947368421,0.485294117647059,0,0,1.36666666666667,0.533333333333333,0.296875,0.273504273504274,0.588235294117647,0.473684210526316,0.417582417582418,0.455056179775281,"Decision - Unanimous","Light Heavyweight Bout","Johnny Walker",193.04,193.04,"Orthodox",35,198.12,208.28,"Orthodox",32,"Anthony Smith","Johnny Walker"
1,0,0.333333333333333,0.5,0.333333333333333,0.5,0,0,0.05,0,0.333333333333333,0.25,0,1,0.285714285714286,0.5,"KO/TKO","Welterweight Bout","Bryan Battle",185.42,195.58,"Orthodox",29,177.8,185.42,"Switch",30,"Bryan Battle","Gabe Green"
0,0,0.424242424242424,0.341772151898734,0.445026178010471,0.376470588235294,0,0,2.58333333333333,0.2,0.360544217687075,0.209677419354839,1,0.666666666666667,0.408805031446541,0.310810810810811,"Decision - Unanimous","Heavyweight Bout","Karl Williams",190.5,200.66,"Orthodox",34,193.04,198.12,"Orthodox",34,"Karl Williams","Chase Sherman"
0,0,0.682170542635659,0.536231884057971,0.802631578947368,0.585365853658537,0,4,8.5,0.683333333333333,0.655172413793103,0.508771929824561,1,0.5,0.555555555555556,0.490909090909091,"Decision - Unanimous","Featherweight Bout","Movsar Evloev",170.18,182.88,"Orthodox",30,180.34,182.88,"Orthodox",29,"Movsar Evloev","Diego Lopes"
0,1,0.338983050847458,0.466666666666667,0.338983050847458,0.493670886075949,0,0,0,0.133333333333333,0.24,0.426229508196721,0.888888888888889,0.545454545454545,0.327586206896552,0.379310344827586,"KO/TKO","Lightweight Bout","Matt Frevola",172.72,177.8,"Southpaw",35,175.26,180.34,"Orthodox",33,"Drew Dober","Matt Frevola"
0,0,0.642857142857143,0.568965517241379,0.71264367816092,0.65296803652968,0,0,4,5.1,0.455357142857143,0.353535353535354,0.833333333333333,0.810810810810811,0.591954022988506,0.539473684210526,"Decision - Split","Bantamweight Bout","Aljamain Sterling",170.18,180.34,"Orthodox",34,162.56,162.56,"Orthodox",37,"Aljamain Sterling","Henry Cejudo"
0,0,0.56140350877193,0.476190476190476,0.791666666666667,0.657894736842105,0,0,0.716666666666667,6.8,0.486486486486487,0.406896551724138,0.166666666666667,0.875,0.56140350877193,0.391304347826087,"Decision - Unanimous","Featherweight Bout","Charles Jourdain",175.26,177.8,"Southpaw",35,175.26,175.26,"Switch",28,"Kron Gracie","Charles Jourdain"
0,0,0.46643109540636,0.551020408163265,0.46643109540636,0.551020408163265,0,0,0,0,0.381742738589212,0.364583333333333,0.951219512195122,0.8125,0.46643109540636,0.551020408163265,"Decision - Unanimous","Welterweight Bout","Belal Muhammad",180.34,182.88,"Orthodox",35,177.8,180.34,"Orthodox",37,"Belal Muhammad","Gilbert Burns"
0,0,0.765432098765432,0.620689655172414,0.806122448979592,0.677777777777778,1,0,3.7,1.06666666666667,0.698412698412698,0.543478260869565,1,0.875,0.529411764705882,0.464285714285714,"Submission","Light Heavyweight Bout","Kennedy Nzechukwu",195.58,210.82,"Southpaw",31,182.88,190.5,"Orthodox",34,"Kennedy Nzechukwu","Devin Clark"
0,0,0.459363957597173,0.712918660287081,0.461267605633803,0.714285714285714,0,0,1.21666666666667,0.116666666666667,0.331707317073171,0.686666666666667,0.763157894736842,0.882352941176471,0.456521739130435,0.693877551020408,"Decision - Split","Welterweight Bout","Khaos Williams",182.88,195.58,"Orthodox",30,180.34,187.96,"Orthodox",27,"Khaos Williams","Rolando Bedoya"
0,0,0.482758620689655,0.675675675675676,0.482758620689655,0.596774193548387,0,0,0,0.45,0.464285714285714,0.666666666666667,0,1,0.482758620689655,0.5,"KO/TKO","Heavyweight Bout","Parker Porter",180.34,182.88,"Orthodox",34,182.88,190.5,"Orthodox",38,"Braxton Smith","Parker Porter"
